ID,Name,RAdeg,DEdeg,gmag,e_gmag,rmag,e_rmag,C3_6,Gmag,pmRA,e_pmRA,pmDE,e_pmDE,plx,e_plx,Noise,EBPRP,ur0,rz0,LC3_6,Lpm,Lplx,LNoise,LEx,Lcol,TotL,Rank,Conf,Ref,valid_gr,g_r,color,radius_arcmin,log_radius
290707,,201.886327,-41.561422,21.370001,0.01,20.950001,0.02,1.85,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.968111,999.0,999.0,999.0,999.0,999.0,0.9681,copper,n,,True,0.4199999999999981,0.41999999999999815,90.46808453138492,1.956495395155248
290800,,201.887115,-41.558768,20.67,0.01,19.530001,0.01,7.16,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,1.139999000000003,1.139999000000003,90.63109611793723,1.9572772325041752
290815,,201.887174,-43.894813,22.0,0.02,21.459999,0.04,3.12,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.999108,999.0,999.0,999.0,999.0,999.0,0.9991,bronze,n,,True,0.5400010000000002,0.5400010000000002,57.251443601546356,1.7577864419338698
290865,,201.887652,-42.342682,20.709999,0.01,19.65,0.01,12.01,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,1.0599990000000012,1.0599990000000012,46.673112885017744,1.6690667673240227
290963,,201.888509,-41.637845,21.620001,0.01,20.93,0.02,13.58,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.6900009999999988,0.6900009999999988,86.06546411592619,1.9348289150682205
291026,,201.889152,-41.657697,21.57,0.01,20.780001,0.01,2.81,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.997599,999.0,999.0,999.0,999.0,999.0,0.9976,bronze,n,,True,0.7899990000000017,0.7899990000000017,84.92591517453866,1.929040235590468
291071,,201.889526,-41.399994,21.82,0.01,21.49,0.03,1.04,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.851611,999.0,999.0,999.0,999.0,999.0,0.8516,copper,n,,True,0.3300000000000018,0.33000000000000185,99.90231344764564,1.9995755453422326
291609,,201.894567,-41.637883,21.620001,0.01,20.58,0.01,10.51,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,1.0400010000000002,1.0400010000000002,86.13613501144661,1.9351853807669632
291629,,201.894757,-41.488205,21.799999,0.01,21.49,0.03,8.4,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.3099990000000012,0.30999900000000125,94.81712138263998,1.976886766142059
291881,,201.896789,-41.695182,21.76,0.01,21.280001,0.02,1.31,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.905993,999.0,999.0,999.0,999.0,999.0,0.906,copper,n,,True,0.4799990000000029,0.47999900000000295,82.85872159806297,1.9183382284168982
291958,,201.89748,-41.318128,21.809999,0.01,21.48,0.03,1.45,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.926944,999.0,999.0,999.0,999.0,999.0,0.9269,copper,n,,True,0.3299990000000008,0.3299990000000008,104.7676850450118,2.020227347811881
291965,T17-2223,201.897479,-40.925435,21.969999,0.02,20.93,0.01,14.85,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,y,True,1.0399990000000017,1.0399990000000017,127.84416302739803,2.106680904260199
292214,,201.899909,-42.196347,21.860001,0.02,21.370001,0.04,1.09,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.862711,999.0,999.0,999.0,999.0,999.0,0.8627,copper,n,,True,0.490000000000002,0.490000000000002,54.7235285749136,1.7381740929373337
292675,,201.903904,-41.487004,21.75,0.01,21.32,0.02,1.28,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.900715,999.0,999.0,999.0,999.0,999.0,0.9007,copper,n,,True,0.4299999999999997,0.4299999999999997,94.98848303602085,1.977670952056077
292695,,201.90404,-41.481923,21.83,0.02,21.25,0.02,9.51,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.5799999999999983,0.5799999999999983,95.28529907889431,1.9790259014630636
292926,,201.906214,-41.482955,21.77,0.02,21.379999,0.03,1.79,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.963572,999.0,999.0,999.0,999.0,999.0,0.9636,copper,n,,True,0.390000999999998,0.39000099999999804,95.24962682535052,1.978863282846255
292963,,201.906497,-41.479266,20.549999,0.01,19.879999,0.01,15.03,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.6699999999999982,0.6699999999999982,95.46716196803966,1.9798540121224597
292997,,201.906784,-42.249401,22.0,0.03,20.76,0.02,3.28,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.999499,999.0,999.0,999.0,999.0,999.0,0.9995,bronze,n,,True,1.2399999999999984,1.2399999999999984,52.00446029158945,1.71604059357621
293197,T17-2234,201.908553,-41.472032,21.07,0.01,20.389999,0.01,6.29,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,y,True,0.6800010000000007,0.6800010000000007,95.91055104305991,1.9818663861876045
293939,,201.915058,-41.474322,21.57,0.01,21.23,0.02,8.23,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.3399999999999998,0.33999999999999986,95.85067598446999,1.9815951800757396
294069,,201.916045,-41.878073,21.98,0.02,21.57,0.04,2.31,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.989557,999.0,999.0,999.0,999.0,999.0,0.9896,bronze,n,,True,0.4100000000000001,0.41000000000000014,72.6766212908162,1.8613947289158215
294175,,201.916965,-42.631528,21.27,0.01,20.540001,0.01,2.23,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.987441,999.0,999.0,999.0,999.0,999.0,0.9874,bronze,n,,True,0.7299989999999994,0.7299989999999994,33.62330305860046,1.5266403750659938
294378,,201.918928,-42.858096,21.85,0.05,21.43,0.04,1.29,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.901978,999.0,999.0,999.0,999.0,999.0,0.902,copper,n,,True,0.4200000000000017,0.4200000000000017,26.174717653399462,1.4178820056428778
294404,,201.919159,-41.089088,21.59,0.01,21.120001,0.02,22.47,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.4699990000000014,0.4699990000000014,118.40141036344045,2.0733568756082827
294557,,201.920365,-42.058816,21.98,0.02,21.370001,0.03,1.05,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.854676,999.0,999.0,999.0,999.0,999.0,0.8547,copper,n,,True,0.609999000000002,0.609999000000002,62.62797576717579,1.796768374860295
294748,,201.922094,-41.114752,21.67,0.01,21.08,0.02,2.8,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.997506,999.0,999.0,999.0,999.0,999.0,0.9975,bronze,n,,True,0.5900000000000034,0.5900000000000034,116.9224632726032,2.067897956312751
295762,,201.930952,-42.177974,21.92,0.02,21.530001,0.05,1.67,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.953112,999.0,999.0,999.0,999.0,999.0,0.9531,copper,n,,True,0.3899990000000031,0.3899990000000031,56.316321325978386,1.7506342782362043
296481,,201.937474,-41.374128,21.879999,0.02,21.09,0.02,1.47,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.92939,999.0,999.0,999.0,999.0,999.0,0.9294,copper,n,,True,0.7899990000000017,0.7899990000000017,101.9240774972203,2.0082767893939533
296728,,201.939787,-44.704274,21.969999,0.02,21.370001,0.02,9.05,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.5999980000000029,0.5999980000000029,104.12128958407065,2.01753953838243
297671,,201.94866,-42.337223,21.469999,0.01,20.42,0.01,11.72,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,1.0499989999999997,1.0499989999999997,48.33646602188204,1.684274895072456
297830,,201.950262,-44.641094,21.43,0.01,20.200001,0.01,1.3,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.903493,999.0,999.0,999.0,999.0,999.0,0.9035,copper,n,,True,1.2299989999999994,1.2299989999999994,100.5607155443091,2.0024283549308786
297867,,201.950618,-43.60994,21.219999,0.01,20.51,0.02,2.88,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.998012,999.0,999.0,999.0,999.0,999.0,0.998,bronze,n,,True,0.7099989999999998,0.7099989999999998,43.70456346703639,1.6405267867433728
298061,,201.95248,-41.401251,21.549999,0.01,20.74,0.01,2.03,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.97904,999.0,999.0,999.0,999.0,999.0,0.979,bronze,n,,True,0.8099990000000012,0.8099990000000012,100.518740867764,2.002247039832924
298750,T17-2260,201.958725,-43.393051,21.91,0.02,20.74,0.03,7.14,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,y,True,1.1700000000000017,1.1700000000000017,34.313368139904064,1.5354633497315178
299141,,201.962314,-42.207343,22.0,0.02,21.23,0.03,1.73,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.95835,999.0,999.0,999.0,999.0,999.0,0.9584,copper,n,,True,0.7699999999999996,0.7699999999999996,55.38587990834445,1.7433990596831974
299368,,201.964391,-41.62831,21.33,0.01,20.67,0.01,3.84,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.999939,999.0,999.0,999.0,999.0,999.0,0.9999,bronze,n,,True,0.6599999999999966,0.6599999999999966,87.57921918555869,1.9424010689114288
299389,,201.964605,-44.598731,21.82,0.02,20.950001,0.02,17.24,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.869999,0.869999,98.2674923020876,1.992409873389343
299573,,201.966238,-42.36365,21.959999,0.02,20.98,0.03,1.61,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.946488,999.0,999.0,999.0,999.0,999.0,0.9465,copper,n,,True,0.9799989999999994,0.9799989999999994,47.42788809101245,1.6760337864515766
299873,,201.969188,-43.509421,21.9,0.02,21.18,0.05,1.08,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.861677,999.0,999.0,999.0,999.0,999.0,0.8617,copper,n,,True,0.7199999999999989,0.7199999999999989,39.52351733279633,1.596855586984698
300004,,201.970628,-42.445102,21.98,0.02,21.68,0.06,12.86,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.3000000000000007,0.3000000000000007,43.56914377472685,1.6391790252200038
300393,,201.974554,-44.041616,21.540001,0.01,20.48,0.01,3.69,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.999892,999.0,999.0,999.0,999.0,999.0,0.9999,bronze,n,,True,1.0600009999999995,1.0600009999999997,66.83362044898558,1.8249949879593657
301155,,201.981528,-42.584221,21.790001,0.01,21.049999,0.02,7.61,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.7400020000000005,0.7400020000000005,37.645975070240254,1.5757185503049642
301172,,201.981671,-44.390769,21.67,0.02,20.450001,0.01,3.87,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.999946,999.0,999.0,999.0,999.0,999.0,0.9999,bronze,n,,True,1.2199990000000014,1.2199990000000014,86.53550249786164,1.9371943198999373
301744,,201.986887,-43.649514,22.0,0.02,21.33,0.03,1.01,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.84457,999.0,999.0,999.0,999.0,999.0,0.8446,copper,n,,True,0.6700000000000017,0.6700000000000017,46.55150255422196,1.667933703372699
301981,H12_647,201.989367,-42.798059,21.85,0.01,20.889999,0.01,7.32,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,"w,y",True,0.960001000000002,0.9600010000000019,30.471759562900512,1.4838975328703512
302017,,201.98967,-42.141099,21.68,0.02,21.219999,0.03,1.48,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.930611,999.0,999.0,999.0,999.0,999.0,0.9306,copper,n,,True,0.4600009999999983,0.46000099999999833,59.46874428772559,1.7742887682509296
302802,,201.997092,-42.573477,21.84,0.01,20.91,0.01,1.52,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.935946,999.0,999.0,999.0,999.0,999.0,0.9359,copper,n,,True,0.9299999999999996,0.9299999999999997,38.58839922929336,1.586456763015445
302911,,201.998013,-43.427183,21.98,0.02,21.459999,0.07,1.56,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.941689,999.0,999.0,999.0,999.0,999.0,0.9417,copper,n,,True,0.5200010000000006,0.5200010000000006,36.94907332852898,1.567603550894498
302933,T17-2280,201.998199,-42.108656,21.620001,0.02,20.959999,0.03,1.84,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.967116,999.0,999.0,999.0,999.0,999.0,0.9671,copper,n,y,True,0.6600019999999986,0.6600019999999986,61.373862395846096,1.7879834552770872
303209,,202.000806,-42.131781,21.83,0.02,20.860001,0.02,1.36,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.913567,999.0,999.0,999.0,999.0,999.0,0.9136,copper,n,,True,0.9699989999999978,0.9699989999999978,60.19349433309945,1.7795495555782115
303943,,202.00775,-44.453867,21.42,0.01,20.860001,0.01,1.13,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.870839,999.0,999.0,999.0,999.0,999.0,0.8708,copper,n,,True,0.5599990000000012,0.5599990000000012,90.48105993347548,1.9565576794567818
304458,,202.012632,-43.980715,21.049999,0.01,20.440001,0.01,1.11,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.868331,999.0,999.0,999.0,999.0,999.0,0.8683,copper,n,,True,0.6099980000000009,0.6099980000000009,64.21134908976457,1.8076117946024526
304631,,202.014297,-41.347427,21.549999,0.01,21.08,0.02,1.27,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.898743,999.0,999.0,999.0,999.0,999.0,0.8987,copper,n,,True,0.4699990000000014,0.4699990000000014,104.36977178794504,2.018574733851993
304858,,202.016684,-42.002791,21.959999,0.02,21.49,0.04,10.76,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.4699990000000014,0.4699990000000014,67.44499362199342,1.8289497179362173
304904,,202.017077,-42.690801,21.74,0.01,20.450001,0.01,1.28,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.90006,999.0,999.0,999.0,999.0,999.0,0.9001,copper,n,,True,1.289998999999998,1.2899989999999981,34.790325624224785,1.5414584935978963
305086,,202.018701,-42.91339,21.92,0.05,21.030001,0.03,1.38,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.917047,999.0,999.0,999.0,999.0,999.0,0.917,copper,n,,True,0.8899990000000031,0.8899990000000031,29.3890501928706,1.4681855505958958
305401,,202.021887,-42.031511,20.700001,0.01,19.9,0.01,18.41,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.8000010000000017,0.8000010000000017,65.98918140220216,1.8194727409593106
305454,,202.022338,-43.996047,21.940001,0.02,21.030001,0.02,1.34,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.910297,999.0,999.0,999.0,999.0,999.0,0.9103,copper,n,,True,0.91,0.9100000000000001,65.22171978696002,1.8143922462353403
305521,,202.022928,-43.351501,21.969999,0.02,21.4,0.06,1.1,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.864437,999.0,999.0,999.0,999.0,999.0,0.8644,copper,n,,True,0.5699990000000028,0.5699990000000028,35.01412269381132,1.5442432492329212
306519,,202.032749,-42.332945,21.43,0.01,20.82,0.02,12.89,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.6099999999999994,0.6099999999999994,50.61864290063299,1.7043104974269936
306655,,202.034124,-42.361317,21.93,0.02,20.68,0.02,15.16,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,1.25,1.25,49.27636092880965,1.6926386275879173
306687,,202.0344,-42.35352,21.790001,0.02,20.51,0.02,9.95,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,1.2800009999999986,1.2800009999999986,49.66016958441944,1.6960081982924848
307232,,202.039879,-44.018295,21.940001,0.02,21.040001,0.02,3.71,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.999898,999.0,999.0,999.0,999.0,999.0,0.9999,bronze,n,,True,0.8999999999999986,0.8999999999999986,66.75378983763301,1.8244759270980155
307233,,202.039879,-44.018295,21.940001,0.02,21.040001,0.02,3.71,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.999898,999.0,999.0,999.0,999.0,999.0,0.9999,bronze,n,,True,0.8999999999999986,0.8999999999999986,66.75378983763301,1.8244759270980155
307303,,202.040639,-44.337442,21.41,0.01,20.76,0.02,3.75,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.999914,999.0,999.0,999.0,999.0,999.0,0.9999,bronze,n,,True,0.6499999999999986,0.6499999999999986,84.35678002593679,1.9261199939733686
307394,,202.04158,-44.211421,21.91,0.02,20.700001,0.02,1.76,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.960858,999.0,999.0,999.0,999.0,999.0,0.9609,copper,n,,True,1.2099989999999998,1.2099989999999998,77.3386757982736,1.8883967317605004
307567,,202.043163,-44.142045,21.9,0.02,20.879999,0.02,9.55,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,1.020000999999997,1.020000999999997,73.53967908780133,1.8665217303642123
307648,,202.043945,-44.123008,21.74,0.02,21.030001,0.02,2.72,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.996763,999.0,999.0,999.0,999.0,999.0,0.9968,bronze,n,,True,0.7099989999999998,0.7099989999999998,72.51037251877857,1.860400136301418
307724,,202.0447,-44.189653,21.99,0.02,20.99,0.02,2.47,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.993274,999.0,999.0,999.0,999.0,999.0,0.9933,bronze,n,,True,1.0,1.0,76.18665840056019,1.8818789255349075
307780,,202.045202,-44.042393,21.6,0.01,21.18,0.03,2.43,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.992595,999.0,999.0,999.0,999.0,999.0,0.9926,bronze,n,,True,0.4200000000000017,0.4200000000000017,68.15293380525694,1.8334845558127992
307799,,202.04539,-44.264796,22.0,0.02,20.940001,0.02,1.86,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.968565,999.0,999.0,999.0,999.0,999.0,0.9686,copper,n,,True,1.0599990000000012,1.0599990000000012,80.36605436274297,1.9050726468079988
307858,,202.045984,-44.162809,21.959999,0.02,21.57,0.04,2.04,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.979621,999.0,999.0,999.0,999.0,999.0,0.9796,bronze,n,,True,0.3899989999999995,0.38999899999999954,74.7291978624424,1.8734903205970677
307873,,202.046076,-44.001173,21.969999,0.02,21.129999,0.03,2.01,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.978236,999.0,999.0,999.0,999.0,999.0,0.9782,bronze,n,,True,0.8399999999999999,0.8399999999999999,65.95528373382928,1.8192495929760673
307953,,202.046825,-44.261675,21.950001,0.02,21.620001,0.04,1.77,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.961747,999.0,999.0,999.0,999.0,999.0,0.9617,copper,n,,True,0.3300000000000018,0.33000000000000185,80.21518469233904,1.9042565877838273
308008,,202.047288,-41.827716,21.870001,0.02,21.379999,0.03,1.07,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.858025,999.0,999.0,999.0,999.0,999.0,0.858,copper,n,,True,0.4900019999999969,0.49000199999999694,77.60560219718118,1.8898930732620973
308013,,202.047255,-43.988465,21.940001,0.02,21.57,0.04,1.25,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.894867,999.0,999.0,999.0,999.0,999.0,0.8949,copper,n,,True,0.3700009999999984,0.37000099999999847,65.29972433422138,1.814911347884887
308087,,202.048081,-44.258078,21.77,0.02,21.1,0.03,1.71,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.956529,999.0,999.0,999.0,999.0,999.0,0.9565,copper,n,,True,0.6699999999999982,0.6699999999999982,80.03515677621175,1.9032807999915802
308665,,202.053148,-45.175838,21.73,0.01,20.629999,0.01,1.29,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.90309,999.0,999.0,999.0,999.0,999.0,0.9031,copper,n,,True,1.100000999999999,1.100000999999999,132.7555875948405,2.123052809305577
308851,,202.054896,-44.035784,21.41,0.01,20.799999,0.02,9.27,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.6100010000000005,0.6100010000000005,67.98170717752659,1.8323920665205036
308924,,202.055621,-44.31913,21.809999,0.02,20.559999,0.01,4.29,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.999991,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,1.25,1.25,83.55994629653146,1.9219981521899423
309134,,202.057613,-45.275564,21.98,0.01,20.93,0.01,6.66,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,1.0500000000000007,1.0500000000000007,138.63024631184993,2.1418579948735275
309150,,202.05783,-44.319495,21.110001,0.01,20.59,0.01,4.74,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.999999,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.5200010000000006,0.5200010000000006,83.61477454705503,1.9222830231009078
309216,,202.058332,-44.084571,21.93,0.02,21.18,0.03,1.71,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.957216,999.0,999.0,999.0,999.0,999.0,0.9572,copper,n,,True,0.75,0.75,70.67853967764974,1.8492875677661027
309260,,202.058762,-43.81324,20.200001,0.01,19.879999,0.01,5.26,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.3200019999999988,0.3200019999999988,56.429338952262555,1.7515049627090593
309276,,202.058909,-41.317744,22.0,0.02,21.33,0.02,10.32,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.6700000000000017,0.6700000000000017,106.64111439404124,2.0279246747840287
309515,,202.061024,-42.173272,22.0,0.02,21.33,0.04,1.22,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.888931,999.0,999.0,999.0,999.0,999.0,0.8889,copper,n,,True,0.6700000000000017,0.6700000000000017,59.33198903873626,1.7732889078194671
309545,,202.061342,-44.107982,21.809999,0.02,20.950001,0.02,5.75,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.8599980000000009,0.8599980000000009,72.00396622349028,1.8573564195081314
309557,,202.061454,-42.181426,21.860001,0.02,21.1,0.03,1.33,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.909108,999.0,999.0,999.0,999.0,999.0,0.9091,copper,n,,True,0.760000999999999,0.760000999999999,58.9229324103372,1.7702843521885465
309590,,202.061803,-44.060543,20.549999,0.01,20.16,0.01,9.31,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.0,999.0,999.0,999.0,999.0,999.0,1.0,bronze,n,,True,0.3899989999999995,0.38999899999999954,69.44565001670875,1.8416450472960075
309609,,202.062042,-45.136285,21.73,0.01,20.76,0.01,1.11,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.867124,999.0,999.0,999.0,999.0,999.0,0.8671,copper,n,,True,0.9699999999999988,0.9699999999999989,130.53335707825715,2.1157215074126263
309977,,202.065604,-44.056477,21.969999,0.02,21.440001,0.04,2.14,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.984164,999.0,999.0,999.0,999.0,999.0,0.9842,bronze,n,,True,0.5299980000000026,0.5299980000000026,69.29919198820294,1.8407281708728376
310028,,202.065996,-43.638135,21.92,0.02,21.57,0.03,1.33,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,0.909743,999.0,999.0,999.0,999.0,999.0,0.9097,copper,n,,True,0.3500000000000014,0.3500000000000014,48.117735633289875,1.6823051817370975
