ID,Name,RAdeg,DEdeg,gmag,e_gmag,rmag,e_rmag,C3_6,Gmag,pmRA,e_pmRA,pmDE,e_pmDE,plx,e_plx,Noise,EBPRP,ur0,rz0,LC3_6,Lpm,Lplx,LNoise,LEx,Lcol,TotL,Rank,Conf,Ref,valid_gr,g_r,color,radius_arcmin,log_radius
47455,,199.176647,-43.205776,21.99,0.03,21.18,0.02,23.23,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.936161,0.372095,1.0,999.0,999.0,999.0,999.0,0.9273,0.9273,silver,n,,True,0.8099999999999987,0.8099999999999987,96.50537570637664,1.9845515058265955
47707,,199.182312,-43.952631,20.5,0.01,19.200001,0.01,7.54,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.720634,0.71072,1.0,999.0,999.0,999.0,999.0,0.9648,0.9648,silver,n,,True,1.2999989999999997,1.2999989999999997,110.29667495929606,2.0425624202498374
48552,,199.201021,-43.802591,21.33,0.01,20.040001,0.01,4.05,999,999.0,999.0,999.0,999.0,999.0,999.0,3.755318,1.915418,999.0,999.0,0.999975,999.0,999.0,0.994557,0.984567,999.0,0.9792,silver,n,,True,1.289998999999998,1.2899989999999981,105.3854184640974,2.0227805243616594
48692,,199.203693,-43.39278,21.9,0.02,21.15,0.02,10.28,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.726566,0.275843,1.0,999.0,999.0,999.0,999.0,0.9116,0.9116,silver,n,,True,0.75,0.75,97.14613402356358,1.987425522324985
48863,,199.207362,-43.124822,20.59,0.01,20.049999,0.01,21.22,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.601435,0.307289,1.0,999.0,999.0,999.0,999.0,0.9031,0.9031,silver,n,,True,0.5400010000000002,0.5400010000000002,94.7830569655413,1.9767307115574773
49729,,199.226727,-43.35489,21.18,0.01,20.52,0.01,6.16,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.7542,0.362526,1.0,999.0,999.0,999.0,999.0,0.9083,0.9083,silver,n,,True,0.6600000000000001,0.6600000000000001,95.69035018514265,1.9808681439142644
50799,,199.250018,-42.83266,21.76,0.02,20.469999,0.02,2.15,999,999.0,999.0,999.0,999.0,999.0,999.0,4.057716,999.0,999.0,999.0,0.984257,999.0,999.0,0.872728,999.0,999.0,0.859,silver,n,,True,1.2900010000000002,1.2900010000000002,93.5925902146811,1.9712414667267866
51672,,199.268567,-43.003856,21.379999,0.02,20.73,0.02,1.41,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.635992,0.262747,0.922141,999.0,999.0,999.0,999.0,0.9356,0.8628,silver,n,,True,0.6499990000000011,0.6499990000000011,91.98340070981769,1.963709461796039
51973,,199.274434,-43.534408,21.309999,0.01,20.700001,0.01,9.38,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,1.722675,0.265013,1.0,999.0,999.0,999.0,999.0,0.9956,0.9956,silver,n,,True,0.6099980000000009,0.6099980000000009,96.41511566808389,1.9841451266063495
52090,,199.276844,-43.003824,21.26,0.02,20.51,0.02,1.29,999,999.0,999.0,999.0,999.0,999.0,999.0,4.511645,999.0,999.0,999.0,0.902409,999.0,999.0,0.989152,999.0,999.0,0.8926,silver,n,,True,0.75,0.75,91.62035294121624,1.9619919604386178
52457,,199.284892,-42.994027,21.57,0.02,20.92,0.04,1.21,999,999.0,999.0,999.0,999.0,999.0,999.0,7.013033,999.0,999.0,999.0,0.88718,999.0,999.0,1.0,999.0,999.0,0.8872,silver,n,,True,0.6499999999999986,0.6499999999999986,91.28237986408745,1.9603869542450345
53573,T17-0303,199.30807,-41.98266,20.85,0.01,19.98,0.01,5.63,999,999.0,999.0,999.0,999.0,999.0,999.0,999.0,999.0,2.312935,0.450613,1.0,999.0,999.0,999.0,999.0,0.9961,0.9961,silver,n,y,True,0.870000000000001,0.870000000000001,110.2089116701468,2.042216713687147
