ID,Name,Ref,RAdeg,DEdeg,Rad_arcmin,gmag,rmag,RVel,e_RVel,r_RVel,Notes,TotL,Rank,in_candidate_catalog,selected_085,selected_gold_silver_085,outside_10,valid_r
,GC0529,"r,u,y",201.46063,-43.134117,7.4,20.93,20.43,720.0,80.0,r,,,,False,False,False,False,True
245020.0,GC0440,"r,y",201.460849,-42.861131,11.21,19.45,19.07,637.0,32.0,r,,0.9987,silver,True,True,True,True,True
,198,"i,l,n,u,x,y",201.462609,-42.926719,7.77,20.83,20.39,,,,,,,False,False,False,False,True
,115,"i,n,o,q,x,y",201.463744,-42.991484,5.1,20.26,19.56,316.0,39.0,q,,,,False,False,False,False,True
,pff-gc-071,"g,i,n,q,y",201.464735,-42.996333,5.01,20.12,19.52,398.0,51.0,q,,,,False,False,False,False,True
,GC0593,"r,u,y",201.466992,-42.924484,7.99,20.57,19.86,223.0,26.0,r,,,,False,False,False,False,True
,C102,"f,n,y",201.4671,-42.986906,5.37,21.82,20.98,,,,,,,False,False,False,False,True
,pff-gc-072,"g,i,n,q,r,y",201.467241,-42.975001,5.78,20.0,19.32,475.0,18.0,r,,,,False,False,False,False,True
,GC0530,"r,u,y",201.469005,-43.050028,4.77,21.52,20.63,488.0,50.0,r,,,,False,False,False,False,True
,HHH86-21,"c,f,g,h,i,j,m,n,o,r,s,u,x,y",201.469754,-43.09623,6.01,18.2,17.51,455.0,10.0,s,,,,False,False,False,False,True
,pff-gc-073,"g,i,j,n,o,q,r,x,y",201.469912,-42.978214,5.76,20.39,19.6,348.0,22.0,r,,,,False,False,False,False,True
,HGHH-G256,"d,g,i,n,o,r,u,y",201.470314,-43.033333,4.72,19.52,18.59,478.0,13.0,r,,,,False,False,False,False,True
,GC0326,s,201.472083,-42.985444,5.6,,,575.0,10.0,s,,,,False,False,False,False,False
246010.0,GC0323,"n,o,y",201.472104,-42.514613,31.51,20.65,19.94,998.0,250.0,o,1.0,0.9996,gold,True,True,True,True,True
246038.0,pff-gc-074,"g,i,n,o,r,x,y",201.472405,-42.853373,11.84,20.28,19.74,470.0,24.0,r,1.0,0.9556,gold,True,True,True,True,True
,pff-gc-075,"g,i,j,n,o,q,r,u,y",201.472883,-43.065726,5.2,19.9,19.13,728.0,13.0,r,,,,False,False,False,False,True
,HHH86-22,"c,f,g,h,i,m,n,o,q,r,y",201.47318,-42.985402,5.65,18.54,17.84,577.0,89.0,r,,,,False,False,False,False,True
246191.0,pff-gc-076,"g,i,j,n,o,r,y",201.473931,-43.330166,18.44,19.46,18.4,335.0,6.0,r,1.0,1.0,gold,True,True,True,True,True
,160,"i,l,n,o,q,u,y",201.476209,-42.939005,7.55,20.7,20.01,670.0,51.0,q,,,,False,False,False,False,True
,GC0330,s,201.47625,-42.990389,5.62,,,669.0,10.0,s,,,,False,False,False,False,False
246396.0,GC0329,"n,o,r,y",201.476569,-43.311159,17.38,20.74,19.88,673.0,1.0,r,,1.0,silver,True,True,True,True,True
,GC0441,"r,x,y",201.477046,-42.957651,6.78,20.08,19.27,603.0,10.0,r,,,,False,False,False,False,True
,HHH86-23,"c,f,g,h,i,m,n,o,q,r,y",201.477417,-42.990348,5.66,17.73,16.96,673.0,1.0,r,,,,False,False,False,False,True
,GC0531,"r,u,y",201.478223,-43.02789,5.08,21.55,20.44,341.0,23.0,r,,,,False,False,False,False,True
246558.0,218,"i,r,u,y",201.478304,-42.882503,10.39,21.52,20.69,399.0,32.0,r,,0.023,silver,True,False,False,True,True
,C103,"f,n,q,y",201.479218,-42.987156,5.82,19.44,18.58,548.0,17.0,q,,,,False,False,False,False,True
,GC0594,"r,u,y",201.479455,-43.011574,5.3,20.68,20.06,630.0,87.0,r,,,,False,False,False,False,True
,GC0533,"r,u,y",201.479607,-43.167986,9.55,21.01,20.28,354.0,25.0,r,,,,False,False,False,False,True
,GC0534,"r,u,y",201.480664,-42.894496,9.82,21.26,20.68,347.0,41.0,r,,,,False,False,False,False,True
246950.0,GC0535,"r,y",201.4825,-42.861056,11.61,,,557.0,93.0,r,,,,False,False,False,True,False
247047.0,GC0536,"r,y",201.483494,-42.773898,16.46,20.75,20.53,448.0,39.0,r,,0.023,silver,True,False,False,True,True
,C170,"l,n,y",201.483791,-42.936917,7.87,,,,,,,,,False,False,False,False,False
,GC0537,"r,u,y",201.483942,-43.048151,5.39,21.68,20.64,398.0,30.0,r,,,,False,False,False,False,True
,GC0333,"n,o,r,u,x,y",201.484348,-43.025782,5.36,20.51,20.04,438.0,80.0,r,,,,False,False,False,False,True
247274.0,53,"i,j,n,r,y",201.485899,-42.862937,11.58,19.4,18.79,403.0,16.0,r,1.0,0.9999,gold,True,True,True,True,True
247334.0,GC0538,"r,y",201.486583,-42.880111,10.7,,,511.0,11.0,r,,,,False,False,False,True,False
247470.0,GC0539,"r,y",201.488395,-42.795707,15.3,20.62,20.01,534.0,31.0,r,,0.9997,bronze,True,True,False,True,True
247489.0,GC0335,"n,o,y",201.488566,-43.685817,39.51,20.33,19.65,601.0,66.0,o,,,,False,False,False,True,True
,137,"i,r,u,y",201.490537,-43.087009,6.45,20.46,19.59,410.0,37.0,r,,,,False,False,False,False,True
,221,"i,l,n,y",201.49079,-42.926652,8.53,21.4,20.7,,,,,,,False,False,False,False,True
247752.0,C172,"l,n,y",201.491451,-42.884518,10.58,21.6,21.07,,,,,0.023,silver,True,False,False,True,True
247852.0,pff-gc-077,"g,i,n,y",201.492357,-42.52725,30.91,19.76,19.25,675.0,41.0,n,1.0,0.9997,gold,True,True,True,True,True
,pff-gc-078,"g,i,n,o,u,y",201.493627,-43.135077,8.36,19.78,18.95,546.0,42.0,o,,,,False,False,False,False,True
,HGHH-G143,"d,g,i,n,o,q,r,u,y",201.494512,-43.119727,7.75,19.54,18.89,500.0,19.0,r,,,,False,False,False,False,True
248114.0,pff-gc-079,"g,i,l,n,o,r,u,x,y",201.495439,-42.88854,10.47,19.96,19.29,410.0,20.0,r,1.0,0.9985,gold,True,True,True,True,True
248311.0,GC0596,"r,y",201.497396,-42.814466,14.42,20.58,20.04,319.0,19.0,r,,0.9868,silver,True,True,True,True,True
,C104,"f,l,n,o,r,u,y",201.49784,-42.925183,8.8,20.15,19.51,448.0,97.0,r,,,,False,False,False,False,True
248396.0,pff-gc-080,"g,i,n,o,y",201.498168,-42.544245,29.96,20.22,19.69,616.0,123.0,o,,0.992,silver,True,True,True,True,True
,C173,"l,n,y",201.498244,-42.917052,9.18,21.94,21.11,,,,,,,False,False,False,False,True
,C174,"l,n,y",201.498519,-42.920997,9.01,22.17,21.31,,,,,,,False,False,False,False,True
,GC0479,q,201.499923,-42.999434,6.36,21.23,20.68,525.0,86.0,q,,,,False,False,False,False,True
248669.0,pff-gc-081,"g,i,n,o,y",201.500694,-42.816835,14.35,19.58,19.07,308.0,61.0,o,1.0,0.9999,gold,True,True,True,True,True
248848.0,GC0540,"r,y",201.50272,-42.819277,14.25,22.03,21.31,609.0,46.0,r,,1.0,bronze,True,True,False,True,True
,GC0347,"n,o,u,y",201.503361,-43.161123,9.82,20.57,19.78,314.0,157.0,o,,,,False,False,False,False,True
,C175,"l,n,y",201.503947,-42.974684,7.13,22.74,21.98,,,,,,,False,False,False,False,True
248981.0,pff-gc-082,"g,i,n,o,y",201.504048,-42.36763,40.44,19.69,18.85,593.0,42.0,o,1.0,0.9999,gold,True,True,True,True,True
,GC0350,"n,o,r,u,x,y",201.504139,-43.115358,7.9,20.42,19.74,517.0,99.0,r,,,,False,False,False,False,True
,HGHH-G221,"d,f,g,i,l,n,r,y",201.504604,-42.920374,9.22,19.76,19.0,383.0,12.0,r,,,,False,False,False,False,True
249109.0,GC0352,"n,o,y",201.505293,-43.570986,32.83,18.67,17.88,558.0,46.0,o,1.0,1.0,gold,True,True,True,True,True
,GC0541,"r,u,y",201.505617,-43.042999,6.3,21.45,20.65,471.0,30.0,r,,,,False,False,False,False,True
,pff-gc-083,"g,i,j,l,n,o,r,x,y",201.507601,-42.970804,7.39,20.28,19.52,458.0,31.0,r,,,,False,False,False,False,True
,pff-gc-084,"g,i,n,o,r,u,x,y",201.509375,-43.148794,9.44,20.25,19.46,457.0,38.0,r,,,,False,False,False,False,True
,GC0355,"n,o,x,y",201.510104,-43.003235,6.72,20.54,19.97,342.0,98.0,o,,,,False,False,False,False,True
,C176,"l,n,r,y",201.511684,-42.951348,8.19,21.79,21.35,326.0,93.0,r,,,,False,False,False,False,True
,HHH86-25,"c,f,g,h,i,l,n,o,r,u,y",201.511848,-42.949146,8.28,18.94,18.06,702.0,6.0,r,,,,False,False,False,False,True
,GC0358,"n,o,u,x,y",201.512044,-43.095261,7.52,20.81,19.97,506.0,50.0,o,,,,False,False,False,False,True
249857.0,250,"i,l,n,y",201.513333,-42.908361,10.01,,,,,,,,,False,False,False,True,False
,C178,"l,n,y",201.5161,-42.945923,8.54,22.14,21.53,,,,,,,False,False,False,False,True
,HGHH-G293,"d,f,g,i,l,n,o,r,u,y",201.517479,-42.929053,9.25,19.47,18.85,583.0,10.0,r,,,,False,False,False,False,True
,GC0362,"n,o,r,u,y",201.519197,-43.152831,9.91,20.44,19.88,264.0,131.0,r,,,,False,False,False,False,True
,GP80,"a,b",201.52002,-42.944148,8.75,,,571.0,25.0,b,,,,False,False,False,False,False
,C105,"f,l,n,y",201.521,-42.92675,9.46,,,,,,,,,False,False,False,False,False
,f1.GC-20,"i,l,r,y",201.522427,-42.922865,9.66,21.93,21.13,364.0,47.0,r,,,,False,False,False,False,True
,HHH86-7,"c,f,g,h,i,j,l,m,n,o,q,r,s,u,x,y",201.522537,-42.942304,8.9,17.47,16.86,594.0,11.0,s,,,,False,False,False,False,True
,C106,"f,n,u,y",201.525826,-42.945555,8.9,21.84,21.0,,,,,,,False,False,False,False,True
,pff-gc-085,"g,i,j,n,o,q,u,x,y",201.526725,-43.01057,7.33,19.74,19.16,557.0,40.0,q,,,,False,False,False,False,True
,pff-gc-086,"g,i,n,o,r,u,y",201.527276,-43.104029,8.36,20.4,19.62,439.0,25.0,r,,,,False,False,False,False,True
,GC0597,"r,u,y",201.527369,-43.118927,8.85,20.92,20.15,240.0,30.0,r,,,,False,False,False,False,True
251308.0,pff-gc-087,"g,i,n,o,y",201.528687,-42.554765,29.64,19.36,18.84,856.0,50.0,o,,0.06495,gold,True,False,False,True,True
,GC0371,"n,o,u,x,y",201.528878,-43.131284,9.35,20.81,20.08,364.0,56.0,o,,,,False,False,False,False,True
,HGHH-G170,"d,g,i,l,n,o,q,r,y",201.528947,-42.959647,8.53,20.06,18.87,652.0,8.0,r,,,,False,False,False,False,True
251657.0,HHH86-36,"c,g,i,j,l,m,n,o,r,s,x,y",201.532203,-42.866694,12.48,18.6,18.11,699.0,10.0,s,1.0,0.996,gold,True,True,True,True,True
,GC0373,"n,o,r,x,y",201.534884,-42.98854,8.02,20.45,19.77,586.0,46.0,r,,,,False,False,False,False,True
,GC0543,"r,u,y",201.535566,-43.079158,8.06,21.07,20.45,466.0,33.0,r,,,,False,False,False,False,True
,pff-gc-088,"g,i,n,o,u,y",201.536891,-43.0226,7.67,19.28,18.68,546.0,50.0,o,,,,False,False,False,False,True
252283.0,f1.GC-14,"i,l,r,u,y",201.539068,-42.888176,11.66,20.36,19.73,632.0,52.0,r,,0.9989,silver,True,True,True,True,True
252348.0,GC0598,"r,u,y",201.539737,-43.147886,10.35,20.46,19.65,483.0,67.0,r,,1.0,silver,True,True,True,True,True
,126,"i,n,o,u,y",201.540014,-43.118335,9.29,20.49,19.64,380.0,93.0,o,,,,False,False,False,False,True
252403.0,f1.GC-34,"i,l,w",201.54035,-42.888002,11.71,21.5,20.73,,,,,1.0,bronze,True,True,False,True,True
252419.0,R111,"g,n,o,r,y",201.5405,-42.841508,13.92,20.9,20.25,716.0,48.0,r,,0.023,silver,True,False,False,True,True
,C179,"l,n,u,y",201.541186,-42.94332,9.53,21.54,21.11,,,,,,,False,False,False,False,True
252710.0,f1.GC-21,"i,l",201.543856,-42.916715,10.6,22.36,21.51,,,,,1.0,bronze,True,True,False,True,True
252726.0,HHH86-37,"c,f,g,h,i,j,l,m,n,o,r,s,u,x,y",201.544081,-42.895154,11.51,18.86,18.12,608.0,10.0,s,,0.4249,gold,True,False,False,True,True
253178.0,GC0600,"r,y",201.548794,-43.268189,16.26,19.85,19.01,355.0,40.0,r,1.0,1.0,gold,True,True,True,True,True
253655.0,41,"i,j,n,u,y",201.553469,-43.152548,10.99,19.12,18.3,545.0,60.0,n,1.0,0.9999,gold,True,True,True,True,True
,194,"i,r,y",201.555507,-43.077994,8.86,21.1,20.25,184.0,43.0,r,,,,False,False,False,False,True
254198.0,64,"i,j,n,u,y",201.559166,-43.141774,10.78,19.51,18.88,506.0,123.0,n,1.0,0.9999,gold,True,True,True,True,True
254668.0,HHH86-26,"c,g,i,j,n,o,r,y",201.563629,-42.808137,16.15,18.55,17.77,377.0,11.0,r,1.0,0.9972,gold,True,True,True,True,True
255581.0,N25,"k,r,u,y",201.572034,-43.166064,12.13,22.2,21.0,473.0,39.0,r,,1.0,bronze,True,True,False,True,True
,C50,"i,j,n,o,r,u,x,y",201.581916,-43.055148,9.7,18.93,18.29,690.0,22.0,r,,,,False,False,False,False,True
256955.0,pff-gc-089,"g,i,j,n,o,u,y",201.58421,-43.176548,12.95,19.51,18.64,548.0,36.0,o,,1.0,silver,True,True,True,True,True
,pff-gc-090,"g,i,n,o,u,y",201.585548,-43.055129,9.86,19.57,18.88,519.0,56.0,o,,,,False,False,False,False,True
257155.0,GC0444,"r,u,y",201.585963,-42.896082,12.81,21.15,20.3,271.0,64.0,r,,0.0215,silver,True,False,False,True,True
257180.0,GC0387,"n,o,y",201.586148,-42.642176,25.46,19.97,19.36,527.0,48.0,o,,1.0,silver,True,True,True,True,True
257372.0,R107,"g,n,o,r,y",201.58798,-42.811374,16.6,20.13,19.41,430.0,23.0,r,,1.0,silver,True,True,True,True,True
,GC0603,"r,u,y",201.588052,-43.049811,9.93,20.97,19.95,506.0,56.0,r,,,,False,False,False,False,True
257373.0,pff-gc-091,"g,i,n,o,y",201.587994,-43.706802,41.57,19.75,19.11,669.0,57.0,o,,0.2172,silver,True,False,False,True,True
257457.0,pff-gc-092,"g,i,k,n,o,r,y",201.588757,-42.955272,10.98,20.57,19.56,453.0,23.0,r,,1.0,bronze,True,True,False,True,True
257498.0,f1.GC-9,"i,r,y",201.589025,-42.833105,15.6,21.07,20.63,439.0,28.0,r,,0.991,silver,True,True,True,True,True
257712.0,GC0546,"r,y",201.590547,-43.307993,19.24,21.61,20.87,507.0,84.0,r,,1.0,bronze,True,True,False,True,True
257829.0,R117,"g,n,o,r,u,y",201.591638,-42.895935,13.01,20.12,19.4,459.0,23.0,r,,1.0,silver,True,True,True,True,True
257833.0,R118,"g,n,u,y",201.591686,-42.907313,12.59,20.3,19.58,440.0,73.0,n,,1.0,silver,True,True,True,True,True
258119.0,pff-gc-093,"g,i,n,o,r,y",201.594381,-42.780474,18.28,19.84,19.39,575.0,41.0,r,1.0,0.9981,gold,True,True,True,True,True
258336.0,GC0547,"r,y",201.596145,-43.377534,23.02,21.54,20.7,521.0,57.0,r,,1.0,bronze,True,True,False,True,True
258605.0,79,"i,j,n,r,u,y",201.598404,-43.062174,10.48,19.99,19.02,470.0,66.0,r,,1.0,silver,True,True,True,True,True
258621.0,pff-gc-094,"g,i,n,o,y",201.598555,-43.012634,10.43,20.44,19.65,372.0,144.0,o,,1.0,silver,True,True,True,True,True
258671.0,HHH86-38,"c,g,i,j,m,n,r,s,x,y",201.599089,-42.900261,13.1,18.96,18.07,402.0,10.0,s,,1.0,silver,True,True,True,True,True
258860.0,C51,"i,r,y",201.600769,-42.783498,18.29,18.73,18.2,400.0,12.0,r,1.0,0.9891,gold,True,True,True,True,True
259456.0,pff-gc-095,"g,i,k,n,o,r,y",201.606236,-42.951677,11.77,20.16,19.21,406.0,18.0,r,,1.0,bronze,True,True,False,True,True
261052.0,R124,"g,n,o,y",201.62031,-42.876711,14.72,19.77,19.12,599.0,103.0,o,,1.0,bronze,True,True,False,True,True
261074.0,GC0549,"r,y",201.620454,-43.223498,16.04,21.56,20.66,459.0,31.0,r,,1.0,bronze,True,True,False,True,True
261167.0,164,"i,r,y",201.621266,-42.975303,11.87,20.89,20.12,818.0,45.0,r,,1.0,bronze,True,True,False,True,True
261741.0,pff-gc-096,"g,i,n,o,y",201.626225,-42.578209,29.68,20.11,19.43,483.0,122.0,o,1.0,0.9962,gold,True,True,True,True,True
261827.0,GC0551,"r,u,y",201.626878,-43.054253,11.65,20.99,20.33,349.0,91.0,r,,1.0,bronze,True,True,False,True,True
261994.0,GC0604,"r,y",201.628125,-42.754139,20.43,,,222.0,34.0,r,,,,False,False,False,True,False
263348.0,R105,"g,n,o,r,y",201.639785,-42.850196,16.41,20.22,19.61,534.0,33.0,r,1.0,0.9765,gold,True,True,True,True,True
265203.0,GC0552,"r,u,y",201.657,-43.177939,15.53,,,548.0,33.0,r,,,,False,False,False,True,False
266874.0,H12-78,"w,y,z",201.67228,-42.70391,24.01,18.18,17.66,627.0,1.0,z,1.0,0.9994,gold,True,True,True,True,True
266926.0,86,"i,j,k,n,r,y",201.672675,-43.190278,16.51,20.0,19.17,572.0,67.0,r,,1.0,silver,True,True,True,True,True
267276.0,N30,"k,r,y",201.675791,-43.286636,20.45,20.47,19.8,415.0,36.0,r,,0.9994,silver,True,True,True,True,True
268314.0,GC0555,"r,y",201.684771,-43.319598,22.2,20.28,19.6,336.0,33.0,r,1.0,0.9999,gold,True,True,True,True,True
268768.0,pff-gc-097,"g,i,n,o,y",201.689075,-43.442803,28.4,18.99,18.27,642.0,47.0,o,1.0,0.9998,gold,True,True,True,True,True
269055.0,N32,"k,r,y",201.691582,-43.194909,17.35,20.68,20.08,563.0,39.0,r,,0.9928,silver,True,True,True,True,True
272747.0,pff-gc-098,"g,n,o,r,y",201.724689,-43.321572,23.44,18.61,17.77,605.0,12.0,r,1.0,1.0,gold,True,True,True,True,True
272806.0,GC0605,"r,u,y",201.725275,-43.085036,16.19,19.87,19.19,948.0,64.0,r,,1.0,silver,True,True,True,True,True
273606.0,GC0558,"r,y",201.732638,-43.336506,24.33,19.69,18.94,616.0,25.0,r,1.0,0.9994,gold,True,True,True,True,True
275060.0,GC0410,"n,o,y",201.745507,-42.648139,28.61,20.51,20.12,655.0,112.0,o,,0.9539,silver,True,True,True,True,True
275492.0,pff-gc-099,"g,i,n,o,y",201.749328,-42.544544,33.92,20.18,19.7,538.0,80.0,o,1.0,0.9886,gold,True,True,True,True,True
276886.0,GC0559,"r,y",201.761928,-42.984643,17.76,19.83,19.16,278.0,29.0,r,1.0,1.0,gold,True,True,True,True,True
277144.0,pff-gc-100,"g,n,o,y",201.764233,-42.454746,38.98,18.88,18.09,527.0,31.0,o,,0.1226,gold,True,False,False,True,True
311153.0,pff-gc-102,"g,i,n,o,y",202.076936,-42.553438,42.65,19.66,19.03,576.0,119.0,o,,0.9676,gold,True,True,True,True,True
345370.0,KV19-442,z,202.432394,-42.391404,60.9,,,485.0,1.0,z,,,,False,False,False,True,False
